Age,Workclass,Final Weight,EducationNum,Occupation,Capital Gain,capital loss,Hours per Week,Native Country,Income
44, Self-emp-inc,118212,13, Exec-managerial,99999,0,70, United-States,1
28, Private,204074,14, Prof-specialty,0,0,48, United-States,0
23, Private,236994,9, Sales,0,0,60, United-States,0
25, Private,336440,10, Other-service,0,0,40, United-States,0
47, Private,155509,9, Other-service,0,0,35, United-States,0
34, Private,72793,13, Other-service,0,0,15, United-States,0
33, Private,41610,13, Prof-specialty,0,0,40, United-States,0
45, Private,179428,10, Transport-moving,0,0,55, United-States,0
34, Private,118551,13, Other-service,0,0,35, United-States,0
39, Private,32146,10, Craft-repair,0,0,40, United-States,0
42, Private,198316,11, Craft-repair,0,0,35, United-States,0
48, Private,166929,13, Adm-clerical,0,0,45, ?,1
65, Self-emp-not-inc,31740,10, Exec-managerial,0,0,45, United-States,0
23, Self-emp-not-inc,208503,10, Adm-clerical,0,0,40, United-States,0
32, Private,420895,9, Transport-moving,0,0,40, United-States,0
25, Private,323229,13, Adm-clerical,0,0,40, United-States,0
39, Self-emp-inc,135500,9, Exec-managerial,0,1977,40, United-States,1
59, Local-gov,238431,9, Adm-clerical,0,0,38, United-States,0
38, Private,179488,12, Craft-repair,0,0,40, United-States,0
62, ?,113234,14, ?,0,0,40, United-States,0
41, Private,274363,10, Machine-op-inspct,7298,0,42, United-States,1
45, Local-gov,209482,14, Prof-specialty,0,0,45, United-States,1
32, Private,50178,10, Sales,0,0,35, United-States,0
22, ?,125905,10, ?,0,0,40, United-States,0
47, Federal-gov,27067,9, Adm-clerical,0,0,40, United-States,0
59, Private,159048,9, Other-service,0,0,40, United-States,0
41, Self-emp-inc,139916,11, Sales,0,2179,84, Mexico,0
31, Private,159737,9, Sales,0,0,58, United-States,0
29, Private,206250,9, Craft-repair,0,0,45, United-States,0
21, Private,238917,3, Other-service,0,0,40, Mexico,0
28, Private,48894,9, Adm-clerical,0,0,40, United-States,0
38, Self-emp-not-inc,151322,9, Craft-repair,0,0,40, United-States,0
36, Private,200360,10, Craft-repair,0,0,40, United-States,0
21, Private,209483,10, Sales,0,0,20, United-States,0
31, Private,217460,13, Exec-managerial,0,0,40, United-States,1
33, Self-emp-not-inc,155151,10, Sales,0,1740,50, United-States,0
41, State-gov,29324,9, Exec-managerial,0,0,45, United-States,0
17, Private,270587,7, Other-service,0,0,20, England,0
32, Private,130040,9, Handlers-cleaners,0,0,40, United-States,0
19, Local-gov,167816,9, Exec-managerial,0,0,35, United-States,0
24, Private,95552,9, Tech-support,0,0,40, United-States,0
37, Private,241998,13, Tech-support,0,0,50, United-States,1
50, ?,156008,7, ?,0,0,40, United-States,0
23, Private,117480,6, Craft-repair,0,0,44, United-States,0
25, Private,241626,9, Other-service,0,0,30, United-States,0
48, Private,210424,9, Adm-clerical,914,0,40, United-States,0
24, Private,301199,10, Tech-support,0,0,20, United-States,0
36, Private,31438,7, Transport-moving,0,0,43, United-States,0
40, Private,321856,9, Transport-moving,0,0,60, United-States,1
37, Self-emp-not-inc,162834,9, Sales,0,1902,45, United-States,1
34, Private,182218,11, Prof-specialty,0,0,40, United-States,0
67, Private,197865,10, Adm-clerical,0,0,40, United-States,0
41, Self-emp-inc,99212,9, Exec-managerial,0,0,40, United-States,0
37, Private,201141,9, Adm-clerical,0,0,37, United-States,0
27, Private,188941,10, Tech-support,3908,0,40, United-States,0
69, Private,106595,9, Adm-clerical,1848,0,40, United-States,0
61, Private,167138,9, Exec-managerial,0,0,40, United-States,0
44, Self-emp-not-inc,185057,13, Exec-managerial,3325,0,40, United-States,0
40, Private,137225,14, Exec-managerial,0,0,40, United-States,1
45, Self-emp-inc,173664,13, Exec-managerial,0,0,45, United-States,1
24, Private,187717,13, Adm-clerical,0,0,40, United-States,0
49, Private,185041,14, Exec-managerial,0,1977,40, United-States,1
46, Private,189498,13, Prof-specialty,0,1848,45, United-States,1
35, State-gov,197495,10, Exec-managerial,0,0,40, United-States,0
30, Private,196396,10, Machine-op-inspct,0,0,40, United-States,0
31, Self-emp-not-inc,204052,9, Craft-repair,0,0,40, United-States,1
27, Private,204497,6, Transport-moving,0,0,75, United-States,0
38, Private,110402,11, Machine-op-inspct,0,0,40, United-States,0
28, State-gov,19395,10, Adm-clerical,0,0,38, United-States,0
31, State-gov,207505,16, Prof-specialty,0,1977,70, United-States,1
25, Private,132683,9, Priv-house-serv,0,0,50, United-States,0
23, Private,153044,9, Handlers-cleaners,0,0,7, United-States,0
37, Private,278924,9, Sales,0,0,40, United-States,0
43, Private,35824,10, Prof-specialty,0,0,40, United-States,0
38, Private,203169,11, Craft-repair,0,0,50, United-States,1
35, Private,217893,9, Sales,0,0,30, United-States,0
48, Private,120724,8, Exec-managerial,0,0,50, United-States,0
48, Private,119199,13, Sales,0,0,44, United-States,0
19, ?,61855,9, ?,0,0,30, United-States,0
29, Private,118337,9, Transport-moving,0,0,60, United-States,0
36, Private,231948,9, Craft-repair,0,0,64, United-States,1
41, Self-emp-not-inc,188738,9, Craft-repair,0,0,27, United-States,0
30, Private,370183,9, Tech-support,0,0,40, United-States,0
76, ?,152802,10, ?,0,0,8, United-States,0
42, Private,224203,10, Sales,0,0,40, United-States,0
19, Private,333953,8, Other-service,0,0,30, United-States,0
21, Private,40767,10, Handlers-cleaners,0,0,40, United-States,0
36, Private,111387,6, Sales,0,0,40, United-States,0
22, Private,287988,10, Sales,0,0,20, United-States,0
68, ?,117542,9, ?,1409,0,15, United-States,0
58, Private,218724,4, Farming-fishing,0,0,50, United-States,0
43, Private,91949,9, Machine-op-inspct,0,0,40, United-States,0
33, Local-gov,251521,13, Exec-managerial,0,0,50, United-States,0
26, ?,256141,10, ?,0,0,40, United-States,0
40, Private,214891,13, Transport-moving,0,0,45, ?,0
53, Private,208302,6, Other-service,0,0,34, United-States,0
59, Federal-gov,100931,9, Adm-clerical,0,0,40, United-States,1
42, Private,193995,10, Craft-repair,0,0,38, United-States,0
46, Private,266337,11, Craft-repair,0,0,40, United-States,0
31, Private,191834,10, Craft-repair,0,0,40, United-States,1
23, ?,280134,9, ?,0,0,40, United-States,0
26, Private,96467,13, Prof-specialty,0,0,40, United-States,0
44, State-gov,166597,14, Adm-clerical,0,0,40, United-States,1
51, Self-emp-not-inc,121548,13, Exec-managerial,0,0,25, United-States,0
19, Private,68552,9, Handlers-cleaners,0,0,30, United-States,0
52, Private,74024,14, Prof-specialty,0,0,45, United-States,1
24, Private,141003,10, Exec-managerial,0,0,25, United-States,0
40, Private,53835,13, Sales,0,0,50, United-States,1
41, Private,116103,10, Exec-managerial,0,0,50, United-States,0
37, Private,102953,9, Craft-repair,0,0,40, United-States,0
34, Private,238376,2, Craft-repair,0,0,40, Mexico,0
23, Private,420973,13, Prof-specialty,0,0,40, United-States,0
50, State-gov,103063,13, Exec-managerial,0,0,40, United-States,1
42, Private,143046,13, Prof-specialty,0,1564,38, United-States,1
35, Private,265535,10, Craft-repair,0,0,50, Jamaica,1
39, Private,343476,9, Craft-repair,0,0,30, United-States,0
25, Private,122999,9, Craft-repair,0,0,40, United-States,0
28, Local-gov,135567,13, Adm-clerical,4101,0,60, United-States,0
49, Private,65087,14, Exec-managerial,15024,0,50, United-States,1
30, Federal-gov,356689,13, Adm-clerical,0,0,30, Japan,0
22, Private,233955,13, Prof-specialty,14344,0,40, United-States,1
35, State-gov,226789,14, Prof-specialty,0,0,75, United-States,0
44, Private,261899,10, Machine-op-inspct,0,0,44, United-States,0
19, Private,213024,8, Handlers-cleaners,0,0,40, United-States,0
22, Private,204160,9, Machine-op-inspct,0,0,40, United-States,0
42, Local-gov,185129,16, Exec-managerial,0,0,43, ?,1
38, Private,125933,13, Exec-managerial,0,0,40, ?,1
22, Private,67234,9, Sales,0,0,60, United-States,0
56, Private,108276,13, Other-service,0,0,40, United-States,0
27, Self-emp-not-inc,140863,5, Craft-repair,0,0,40, United-States,0
17, Private,29571,8, Handlers-cleaners,0,0,15, United-States,0
27, Private,132191,9, Craft-repair,0,0,40, United-States,0
48, Private,135525,12, Adm-clerical,0,0,40, United-States,0
25, Private,479765,4, Sales,0,0,45, Guatemala,0
52, Private,181677,6, Transport-moving,0,0,30, United-States,1
50, Self-emp-not-inc,155118,9, Exec-managerial,99999,0,35, United-States,1
19, ?,47713,10, ?,0,0,40, United-States,0
52, ?,248113,1, ?,0,0,40, Mexico,0
30, Private,285902,12, Craft-repair,0,0,40, United-States,0
40, Private,237601,13, Sales,0,0,55, United-States,1
36, Local-gov,139703,14, Prof-specialty,0,0,40, United-States,0
33, Private,130021,9, Transport-moving,0,0,40, United-States,0
42, Local-gov,121998,10, Exec-managerial,15024,0,40, United-States,1
22, Private,133833,10, Adm-clerical,0,0,40, United-States,0
59, Self-emp-inc,200453,14, Sales,0,0,40, United-States,0
35, Private,181382,9, Craft-repair,0,0,43, United-States,0
30, Private,48829,9, Sales,0,1602,30, United-States,0
55, Private,124808,11, Prof-specialty,0,1977,50, Germany,1
35, Local-gov,190226,9, Protective-serv,0,0,40, United-States,0
23, Private,528616,3, Other-service,0,0,40, Mexico,0
45, Private,77927,13, Other-service,0,0,40, Philippines,0
62, ?,94931,11, ?,3411,0,40, United-States,0
50, Private,287927,9, Prof-specialty,0,0,16, United-States,0
42, Local-gov,445382,13, Exec-managerial,0,0,45, United-States,1
35, Private,48123,8, Craft-repair,0,0,50, United-States,0
47, Private,87490,14, Exec-managerial,0,0,42, United-States,0
23, Private,165064,10, Sales,0,0,40, United-States,0
46, Private,167915,9, Craft-repair,0,0,40, United-States,0
46, Local-gov,36228,9, Craft-repair,0,1902,40, United-States,0
55, Self-emp-not-inc,283635,15, Prof-specialty,0,0,35, United-States,0
25, Private,285367,9, Other-service,0,0,50, United-States,0
64, Private,312242,10, Exec-managerial,0,0,3, United-States,0
24, Local-gov,111450,6, Craft-repair,0,0,65, Haiti,0
29, Private,125976,9, Sales,0,0,35, United-States,0
18, Self-emp-inc,38307,7, Farming-fishing,0,0,30, United-States,0
27, Private,37933,10, Adm-clerical,0,0,40, United-States,0
43, Private,274731,13, Prof-specialty,0,0,40, United-States,1
26, Private,55929,13, Other-service,0,0,40, United-States,0
38, Private,155222,10, Machine-op-inspct,0,0,28, United-States,0
35, Local-gov,182570,12, Protective-serv,0,0,40, United-States,1
33, Private,223212,9, Craft-repair,0,0,40, United-States,0
19, Private,475028,9, Sales,0,0,20, United-States,0
44, Self-emp-not-inc,157217,13, Sales,0,0,42, United-States,0
32, Private,94041,11, Craft-repair,0,0,44, Ireland,0
34, Private,117444,13, Exec-managerial,0,0,65, United-States,1
21, Private,153718,10, Other-service,0,0,25, United-States,0
51, Self-emp-inc,338260,15, Prof-specialty,15024,0,60, United-States,1
22, Private,341368,10, Other-service,0,0,50, United-States,0
68, Local-gov,31725,9, Farming-fishing,0,0,40, United-States,0
43, Self-emp-not-inc,277647,9, Exec-managerial,0,0,35, United-States,0
46, State-gov,192323,9, Exec-managerial,0,0,40, United-States,0
29, Private,126822,9, Other-service,0,0,35, United-States,0
39, Private,230054,14, Prof-specialty,0,0,50, United-States,1
59, Private,208395,14, Prof-specialty,0,0,50, United-States,0
39, Private,117683,6, Handlers-cleaners,0,0,45, United-States,0
57, Private,180920,9, Transport-moving,0,0,40, United-States,1
37, Private,238049,5, Priv-house-serv,0,0,30, El-Salvador,0
63, ?,83043,13, ?,0,2179,45, United-States,0
25, Private,245628,10, Tech-support,0,0,15, Mexico,0
42, Private,356934,14, Exec-managerial,0,0,40, United-States,1
37, Private,152909,11, Adm-clerical,7688,0,40, United-States,1
50, Private,77905,13, Adm-clerical,0,0,8, United-States,0
25, Private,180778,9, Craft-repair,0,0,75, United-States,0
21, Private,315065,4, Other-service,0,0,48, Mexico,0
38, Self-emp-inc,478829,15, Prof-specialty,99999,0,50, United-States,1
64, Self-emp-not-inc,170421,10, Craft-repair,0,0,8, United-States,0
50, Private,144361,9, Craft-repair,0,0,40, United-States,0
40, Self-emp-not-inc,403550,10, Craft-repair,0,0,50, United-States,0
32, Self-emp-inc,124052,9, Sales,0,0,50, United-States,0
64, Self-emp-not-inc,103643,9, Sales,0,0,15, United-States,1
44, Private,376072,9, Tech-support,0,0,45, United-States,1
20, Private,91939,9, Adm-clerical,0,1721,30, United-States,0
41, Federal-gov,34178,13, Prof-specialty,0,0,40, United-States,0
35, Private,267866,9, Sales,0,1887,50, Iran,1
21, Private,325923,10, Tech-support,0,0,35, United-States,0
50, Private,172511,10, Craft-repair,0,0,40, United-States,1
23, Private,384651,10, Handlers-cleaners,0,0,40, United-States,0
30, Private,229772,6, Craft-repair,0,0,40, United-States,0
27, Private,191129,10, Machine-op-inspct,0,0,40, United-States,0
26, Private,202203,13, Adm-clerical,0,0,50, United-States,0
25, Private,356344,13, Adm-clerical,0,0,40, United-States,0
30, Private,112650,9, Craft-repair,0,0,40, United-States,0
38, Private,220585,9, Craft-repair,0,0,40, United-States,0
45, Private,201127,9, Machine-op-inspct,0,0,40, United-States,0
24, Private,201179,9, Other-service,0,0,40, United-States,0
32, Private,174789,9, Machine-op-inspct,0,0,40, United-States,0
22, Private,245524,8, Other-service,0,0,35, United-States,0
46, Private,268022,13, Sales,0,0,40, United-States,1
42, ?,234277,9, ?,0,0,35, United-States,0
34, Private,236318,9, Machine-op-inspct,0,0,40, United-States,0
42, Private,89073,9, Prof-specialty,0,0,48, United-States,0
37, Private,218490,14, Exec-managerial,0,0,55, El-Salvador,1
41, Private,67339,7, Handlers-cleaners,7688,0,40, United-States,1
49, Self-emp-not-inc,168191,4, Other-service,0,0,70, Italy,0
24, Private,255474,7, Sales,0,0,40, United-States,0
22, Private,324637,10, Sales,0,0,42, United-States,0
79, ?,142171,4, ?,1409,0,35, United-States,0
31, Private,231263,13, Exec-managerial,4650,0,45, United-States,0
35, Private,385412,13, Adm-clerical,0,0,40, United-States,0
26, Private,293984,6, Craft-repair,0,0,40, United-States,0
46, Private,165953,13, Adm-clerical,0,0,45, United-States,1
33, Private,188661,9, Craft-repair,0,0,50, United-States,0
37, Private,80638,13, Other-service,0,0,30, China,0
23, Private,114357,9, Tech-support,0,0,50, United-States,0
62, Self-emp-not-inc,182998,4, Craft-repair,0,0,10, United-States,0
48, ?,112860,6, ?,0,0,35, United-States,0
31, Federal-gov,101345,9, Handlers-cleaners,0,0,40, United-States,0
23, Private,149224,9, Sales,0,0,40, United-States,0
17, Private,276718,9, Adm-clerical,0,0,20, United-States,0
42, Private,97688,9, Sales,0,0,47, United-States,0
31, Private,49398,10, Tech-support,0,0,40, United-States,0
32, Private,154120,9, Transport-moving,7298,0,40, United-States,1
39, Private,272338,9, Adm-clerical,0,0,25, United-States,0
56, Private,37394,14, Exec-managerial,0,0,40, United-States,0
28, Private,335357,9, Handlers-cleaners,0,0,40, United-States,0
51, Private,192182,10, Machine-op-inspct,7298,0,40, United-States,1
55, Private,141326,9, Craft-repair,0,0,40, United-States,1
41, Federal-gov,36651,14, Exec-managerial,0,1848,40, United-States,1
58, Private,154950,13, Tech-support,0,0,40, United-States,1
68, ?,133758,4, ?,0,0,10, United-States,0
38, Private,58108,13, Exec-managerial,0,0,50, United-States,1
65, Private,90377,11, Farming-fishing,6767,0,60, United-States,0
42, Self-emp-inc,443508,16, Prof-specialty,0,0,45, United-States,1
30, Self-emp-not-inc,257295,10, Sales,0,2258,40, South,0
22, Local-gov,123727,10, Prof-specialty,0,0,21, United-States,0
17, Private,317702,6, Sales,0,0,15, United-States,0
47, Private,162741,12, Prof-specialty,15024,0,40, United-States,1
21, Private,177526,10, Other-service,0,0,40, United-States,0
29, Federal-gov,440647,10, Adm-clerical,0,0,40, United-States,0
63, Private,117681,9, Farming-fishing,0,0,25, United-States,0
36, Private,113481,9, Craft-repair,0,0,40, United-States,0
21, Self-emp-inc,265116,10, Exec-managerial,0,0,40, United-States,0
53, Self-emp-not-inc,30008,6, Farming-fishing,0,0,35, United-States,0
30, Private,340917,14, Exec-managerial,15024,0,60, United-States,1
39, Self-emp-not-inc,148443,9, Farming-fishing,0,0,60, United-States,0
18, Local-gov,155905,14, Prof-specialty,0,0,60, United-States,0
19, Private,175081,5, Craft-repair,0,0,60, United-States,0
36, Local-gov,150309,11, Transport-moving,0,0,40, United-States,0
46, Self-emp-not-inc,31267,9, Transport-moving,0,0,50, United-States,0
40, Self-emp-inc,157240,14, Exec-managerial,15024,0,30, Iran,1
21, ?,301853,10, ?,0,0,40, United-States,0
43, State-gov,165309,9, Protective-serv,0,0,40, United-States,0
58, Private,145574,7, Craft-repair,0,0,40, United-States,0
27, Federal-gov,196386,12, Adm-clerical,4064,0,40, El-Salvador,0
55, Self-emp-inc,209569,9, Sales,0,0,50, United-States,1
30, Private,323069,13, Sales,0,0,40, United-States,0
49, Private,84013,9, Other-service,0,0,35, United-States,0
52, Private,23780,11, Exec-managerial,0,1977,45, United-States,1
27, Private,188519,9, Sales,0,0,40, United-States,0
40, State-gov,59460,10, Adm-clerical,0,0,38, United-States,0
34, Private,121966,13, Adm-clerical,0,0,45, United-States,0
76, ?,191024,13, ?,0,0,30, United-States,0
30, Private,229504,9, Craft-repair,0,0,50, United-States,0
24, State-gov,90046,10, Other-service,0,0,40, Canada,0
42, Self-emp-not-inc,69333,13, Farming-fishing,0,0,50, United-States,0
33, State-gov,913447,10, Other-service,0,0,40, United-States,0
28, Private,187397,9, Other-service,0,0,48, Mexico,0
24, Private,99386,13, Prof-specialty,0,0,40, United-States,0
21, Private,260254,9, Craft-repair,0,0,40, United-States,0
38, Private,167725,13, Transport-moving,0,0,84, India,0
41, Private,171615,10, Other-service,0,0,48, United-States,0
22, Private,113936,9, Handlers-cleaners,0,0,40, United-States,0
